datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,year,month,day,day_of_the_year,week_of_the_year,day_of_week,Season,rainfall_7day_avg,temp_avg_7day,humidity_7day_avg,rainfall_cumsum_30day,rainfall_lag_1,rainfall_lag_7,temp_avg_lag_1,temp_range,gdd_base10,gdd_cumsum,is_rainy_day,is_heavy_rain,is_hot_day,humidity_high,humidity_very_high,cloud_cover_high,humid_and_cloudy,rain_likely,has_rain,has_partly_cloudy,has_overcast,has_clear
2014-04-11,33.0,22.8,26.8,88.3,7.9,14.8,1010.6,87.8,24.5,2014,4,11,101,15,4,rainy_season,10.428571428571429,26.27142857142857,88.78571428571429,226.1,20.6,2.1,25.9,10.2,17.9,1839.800000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-04-12,34.0,23.7,27.5,83.6,3.3,20.5,1009.8,65.4,24.2,2014,4,12,102,15,5,rainy_season,10.142857142857142,26.400000000000002,88.41428571428571,228.70000000000002,7.9,5.3,26.8,10.3,18.85,1858.650000000001,1,0,1,1,0,0,0,0,1,1,0,0
2014-04-13,31.5,22.0,25.7,91.2,21.5,22.7,1010.9,96.0,24.1,2014,4,13,103,15,6,rainy_season,12.614285714285714,26.214285714285715,89.10000000000001,247.4,3.3,4.2,27.5,9.5,16.75,1875.400000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-04-14,30.0,23.2,25.6,90.1,10.9,11.5,1011.3,86.3,23.8,2014,4,14,104,16,0,rainy_season,13.171428571428573,26.085714285714285,89.32857142857142,254.5,21.5,7.0,25.7,6.800000000000001,16.6,1892.000000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-04-15,32.0,22.0,26.7,86.2,2.6,16.6,1011.0,79.5,24.0,2014,4,15,105,16,1,rainy_season,10.414285714285713,26.342857142857138,88.07142857142857,236.3,10.9,21.9,25.6,10.0,17.0,1909.000000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-04-16,32.0,23.2,27.3,82.4,0.8,22.3,1009.8,60.8,23.8,2014,4,16,106,16,2,rainy_season,9.657142857142857,26.5,87.21428571428571,233.0,2.6,6.1,26.7,8.8,17.6,1926.6000000000008,0,0,0,1,0,0,0,0,1,1,0,0
2014-04-17,34.0,23.7,28.0,81.1,1.5,17.1,1009.0,55.2,24.2,2014,4,17,107,16,3,rainy_season,6.928571428571429,26.8,86.12857142857142,232.8,0.8,20.6,27.3,10.3,18.85,1945.4500000000007,1,0,1,1,0,0,0,0,1,1,0,0
2014-04-18,31.4,23.8,26.6,88.4,4.4,13.0,1009.4,87.3,24.3,2014,4,18,108,16,4,rainy_season,6.428571428571429,26.771428571428572,86.14285714285714,236.4,1.5,7.9,28.0,7.599999999999998,17.6,1963.0500000000006,1,0,0,1,1,1,1,1,1,1,0,0
2014-04-19,32.7,23.8,27.1,85.9,2.1,8.3,1010.4,93.9,24.3,2014,4,19,109,16,5,rainy_season,6.257142857142857,26.714285714285715,86.47142857142858,236.4,4.4,3.3,26.6,8.900000000000002,18.25,1981.3000000000006,1,0,0,1,1,1,1,1,1,0,1,0
2014-04-20,30.0,23.0,25.3,91.9,21.9,9.4,1009.9,77.6,23.8,2014,4,20,110,16,6,rainy_season,6.314285714285715,26.657142857142855,86.57142857142857,249.4,2.1,21.5,27.1,7.0,16.5,1997.8000000000006,1,1,0,1,1,1,1,1,1,1,0,0
2014-04-21,33.0,22.9,26.6,87.1,15.5,25.9,1009.4,82.3,24.0,2014,4,21,111,17,0,rainy_season,6.971428571428571,26.800000000000004,86.14285714285715,259.4,21.9,10.9,25.3,10.100000000000001,17.95,2015.7500000000007,1,1,0,1,1,1,1,1,1,1,0,0
2014-04-22,31.0,24.0,26.6,88.4,17.8,20.5,1010.0,79.3,24.4,2014,4,22,112,17,1,rainy_season,9.142857142857142,26.78571428571429,86.45714285714287,268.3,15.5,2.6,26.6,7.0,17.5,2033.2500000000007,1,1,0,1,1,1,1,1,1,1,0,0
2014-04-23,31.0,23.4,26.4,92.2,17.3,18.4,1010.3,91.5,25.0,2014,4,23,113,17,2,rainy_season,11.5,26.657142857142862,87.85714285714286,282.70000000000005,17.8,0.8,26.6,7.600000000000001,17.2,2050.4500000000007,1,1,0,1,1,1,1,1,1,0,1,0
2014-04-24,31.8,23.7,27.0,87.6,8.0,9.7,1009.5,84.3,24.6,2014,4,24,114,17,3,rainy_season,12.428571428571429,26.514285714285716,88.78571428571429,288.70000000000005,17.3,1.5,26.4,8.100000000000001,17.75,2068.2000000000007,1,0,0,1,1,1,1,1,1,1,0,0
2014-04-25,31.8,23.6,27.2,85.1,4.8,12.5,1009.8,82.8,24.3,2014,4,25,115,17,4,rainy_season,12.485714285714284,26.6,88.31428571428572,282.0,8.0,4.4,27.0,8.2,17.700000000000003,2085.9000000000005,1,0,0,1,1,1,1,1,1,1,0,0
2014-04-26,29.6,23.8,25.8,90.6,7.5,8.3,1010.5,95.7,24.1,2014,4,26,116,17,5,rainy_season,13.257142857142856,26.41428571428571,88.98571428571428,281.09999999999997,4.8,2.1,27.2,5.800000000000001,16.700000000000003,2102.6000000000004,1,0,0,1,1,1,1,1,1,0,1,0
2014-04-27,33.0,23.6,28.3,81.1,0.9,28.2,1009.8,76.5,24.4,2014,4,27,117,17,6,rainy_season,10.257142857142856,26.842857142857145,87.44285714285714,277.7,7.5,21.9,25.8,9.399999999999999,18.3,2120.9000000000005,0,0,0,1,0,1,1,0,1,1,0,0
2014-04-28,28.7,22.0,25.7,93.0,18.9,6.1,1010.3,95.2,24.4,2014,4,28,118,18,0,rainy_season,10.742857142857142,26.714285714285715,88.28571428571429,282.9,0.9,15.5,28.3,6.699999999999999,15.350000000000001,2136.2500000000005,1,1,0,1,1,1,1,1,1,0,1,0
2014-04-29,32.6,24.0,27.2,87.5,15.3,13.0,1009.8,89.2,24.7,2014,4,29,119,18,1,rainy_season,10.385714285714286,26.8,88.15714285714284,291.4,18.9,17.8,25.7,8.600000000000001,18.3,2154.5500000000006,1,1,0,1,1,1,1,1,1,1,0,0
2014-04-30,32.0,23.0,26.5,88.0,8.3,18.4,1009.8,87.3,24.2,2014,4,30,120,18,2,rainy_season,9.1,26.814285714285713,87.55714285714284,298.6,15.3,17.3,27.2,9.0,17.5,2172.0500000000006,1,0,0,1,1,1,1,1,1,1,0,0
2014-05-01,31.1,23.4,26.9,87.5,7.2,15.3,1009.9,96.5,24.5,2014,5,1,121,18,3,rainy_season,8.985714285714286,26.8,87.54285714285713,287.7,8.3,8.0,26.5,7.700000000000003,17.25,2189.3000000000006,1,0,0,1,1,1,1,1,1,0,1,0
2014-05-02,32.0,23.0,27.1,86.9,6.8,16.6,1010.1,85.0,24.5,2014,5,2,122,18,4,rainy_season,9.271428571428572,26.785714285714285,87.8,276.40000000000003,7.2,4.8,26.9,9.0,17.5,2206.8000000000006,1,0,0,1,1,1,1,1,1,1,0,0
2014-05-03,30.9,23.0,26.9,87.4,4.6,9.4,1009.8,90.8,24.5,2014,5,3,123,18,5,rainy_season,8.857142857142858,26.942857142857143,87.34285714285714,277.0,6.8,7.5,27.1,7.899999999999999,16.95,2223.7500000000005,1,0,0,1,1,1,1,1,1,0,1,0
2014-05-04,33.5,24.3,27.8,86.2,12.0,12.1,1008.5,94.5,25.1,2014,5,4,124,18,6,rainy_season,10.442857142857141,26.87142857142857,88.07142857142857,286.9,4.6,0.9,26.9,9.2,18.9,2242.6500000000005,1,1,1,1,1,1,1,1,1,0,1,0
2014-05-05,29.3,23.8,25.8,93.0,27.7,13.0,1009.1,89.9,24.6,2014,5,5,125,19,0,rainy_season,11.700000000000001,26.885714285714283,88.07142857142857,309.3,12.0,18.9,27.8,5.5,16.55,2259.2000000000007,1,1,0,1,1,1,1,1,1,1,0,0
2014-05-06,32.0,24.0,25.9,91.5,10.8,22.3,1010.7,96.5,24.3,2014,5,6,126,19,1,rainy_season,11.057142857142859,26.7,88.64285714285714,315.9,27.7,15.3,25.8,8.0,18.0,2277.2000000000007,1,1,0,1,1,1,1,1,1,0,1,0
2014-05-07,31.0,23.2,26.3,90.1,7.6,10.3,1011.1,96.5,24.5,2014,5,7,127,19,2,rainy_season,10.957142857142856,26.67142857142857,88.94285714285714,316.5,10.8,8.3,25.9,7.800000000000001,17.1,2294.3000000000006,1,0,0,1,1,1,1,1,1,0,1,0
2014-05-08,27.7,24.0,25.7,94.0,15.9,11.2,1011.3,93.9,24.7,2014,5,8,128,19,3,rainy_season,12.200000000000001,26.5,89.87142857142855,310.5,7.6,7.2,26.3,3.6999999999999993,15.850000000000001,2310.1500000000005,1,1,0,1,1,1,1,1,1,0,1,0
2014-05-09,30.9,23.4,26.2,88.7,8.5,9.4,1011.0,93.8,24.1,2014,5,9,129,19,4,rainy_season,12.442857142857141,26.37142857142857,90.12857142857142,312.9,15.9,6.8,25.7,7.5,17.15,2327.3000000000006,1,0,0,1,1,1,1,1,1,0,1,0
2014-05-10,29.4,24.0,26.7,87.7,0.3,18.4,1010.6,80.4,24.4,2014,5,10,130,19,5,rainy_season,11.828571428571427,26.342857142857138,90.17142857142858,292.59999999999997,8.5,4.6,26.2,5.399999999999999,16.7,2344.0000000000005,0,0,0,1,1,1,1,1,1,1,0,0
2014-05-11,33.0,24.1,27.9,83.8,1.7,24.6,1009.9,83.0,24.7,2014,5,11,131,19,6,rainy_season,10.357142857142858,26.357142857142858,89.82857142857142,286.4,0.3,12.0,26.7,8.899999999999999,18.55,2362.5500000000006,1,0,0,1,0,1,1,0,1,1,0,0
2014-05-12,33.0,24.0,27.3,87.2,9.8,9.4,1009.9,82.6,24.8,2014,5,12,132,20,0,rainy_season,7.8,26.571428571428573,89.0,292.9,1.7,27.7,27.9,9.0,18.5,2381.0500000000006,1,0,0,1,1,1,1,1,1,1,0,0
2014-05-13,30.0,22.8,25.7,91.3,22.0,18.4,1011.4,91.0,24.1,2014,5,13,133,20,1,rainy_season,9.4,26.54285714285714,88.97142857142856,293.4,9.8,10.8,27.3,7.199999999999999,16.4,2397.4500000000007,1,1,0,1,1,1,1,1,1,0,1,0
2014-05-14,26.1,23.2,24.7,96.0,13.9,7.2,1012.3,97.0,24.0,2014,5,14,134,20,2,rainy_season,10.3,26.314285714285713,89.81428571428572,296.40000000000003,22.0,7.6,25.7,2.900000000000002,14.649999999999999,2412.100000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-05-15,32.0,22.0,25.9,87.5,0.6,15.7,1010.6,73.4,23.5,2014,5,15,135,20,3,rainy_season,8.114285714285714,26.342857142857138,88.88571428571429,294.4,13.9,15.9,24.7,10.0,17.0,2429.100000000001,0,0,0,1,1,1,1,1,1,1,0,0
2014-05-16,31.0,24.0,26.2,90.5,4.9,14.8,1010.1,78.4,24.5,2014,5,16,136,20,4,rainy_season,7.6,26.342857142857145,89.14285714285714,298.5,0.6,8.5,25.9,7.0,17.5,2446.600000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-05-17,33.4,22.0,27.2,83.7,0.0,11.2,1009.6,43.1,23.8,2014,5,17,137,20,5,rainy_season,7.557142857142857,26.414285714285715,88.57142857142857,297.0,4.9,0.3,26.2,11.399999999999999,17.7,2464.3000000000006,0,0,1,1,0,0,0,0,0,1,0,0
2014-05-18,32.1,24.0,27.6,82.9,1.6,11.2,1010.3,46.3,24.2,2014,5,18,138,20,6,rainy_season,7.542857142857144,26.37142857142857,88.44285714285715,294.2,0.0,1.7,27.2,8.100000000000001,18.05,2482.350000000001,1,0,0,1,0,0,0,0,1,1,0,0
2014-05-19,30.3,24.1,26.7,88.6,8.0,7.6,1011.0,67.3,24.6,2014,5,19,139,21,0,rainy_season,7.285714285714286,26.285714285714285,88.64285714285714,300.09999999999997,1.6,9.8,27.6,6.199999999999999,17.200000000000003,2499.5500000000006,1,0,0,1,1,0,0,0,1,1,0,0
2014-05-20,30.3,23.3,26.6,87.0,4.8,18.4,1010.6,67.9,24.1,2014,5,20,140,21,1,rainy_season,4.828571428571428,26.414285714285715,88.02857142857144,283.0,8.0,22.0,26.7,7.0,16.8,2516.350000000001,1,0,0,1,1,0,0,0,1,1,0,0
2014-05-21,33.0,23.7,26.9,87.4,7.8,18.4,1010.7,93.2,24.5,2014,5,21,141,21,2,rainy_season,3.9571428571428577,26.728571428571428,86.8,275.3,4.8,13.9,26.6,9.3,18.35,2534.7000000000007,1,0,0,1,1,1,1,0,1,0,1,0
2014-05-22,30.0,23.5,26.2,89.5,7.6,13.0,1011.2,85.2,24.2,2014,5,22,142,21,3,rainy_season,4.957142857142857,26.771428571428572,87.08571428571429,265.09999999999997,7.8,0.6,26.9,6.5,16.75,2551.4500000000007,1,0,0,1,1,1,1,0,1,1,0,0
2014-05-23,33.0,23.6,27.1,88.4,9.1,20.5,1011.0,81.4,24.9,2014,5,23,143,21,4,rainy_season,5.557142857142857,26.9,86.78571428571429,256.90000000000003,7.6,4.9,26.2,9.399999999999999,18.3,2569.750000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-05-24,31.7,23.0,26.7,88.4,5.7,9.4,1011.2,94.5,24.5,2014,5,24,144,21,5,rainy_season,6.371428571428572,26.82857142857143,87.45714285714284,254.6,9.1,0.0,27.1,8.7,17.35,2587.100000000001,1,0,0,1,1,1,1,1,1,0,1,0
2014-05-25,31.8,22.0,26.5,85.2,0.6,8.3,1010.5,61.8,23.6,2014,5,25,145,21,6,rainy_season,6.228571428571429,26.671428571428574,87.78571428571429,250.4,5.7,1.6,26.7,9.8,16.9,2604.000000000001,0,0,0,1,1,0,0,0,1,1,0,0
2014-05-26,31.0,24.5,27.5,86.2,6.4,9.4,1010.9,74.5,24.8,2014,5,26,146,22,0,rainy_season,6.0,26.785714285714285,87.44285714285715,249.29999999999998,0.6,8.0,26.5,6.5,17.75,2621.750000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-05-27,30.0,23.2,26.4,87.7,15.8,18.4,1011.0,82.8,24.1,2014,5,27,147,22,1,rainy_season,7.571428571428571,26.757142857142856,87.54285714285713,264.2,6.4,4.8,27.5,6.800000000000001,16.6,2638.350000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-05-28,32.0,24.0,26.5,87.7,23.1,23.2,1010.9,82.9,24.1,2014,5,28,148,22,2,rainy_season,9.757142857142856,26.699999999999996,87.58571428571429,268.40000000000003,15.8,7.8,26.4,8.0,18.0,2656.350000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-05-29,28.8,23.8,25.7,92.6,13.8,11.6,1012.2,99.0,24.4,2014,5,29,149,22,3,rainy_season,10.642857142857142,26.62857142857143,88.02857142857144,266.9,23.1,7.6,26.5,5.0,16.3,2672.650000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-05-30,32.0,23.0,26.5,87.6,10.1,13.0,1011.5,80.1,24.1,2014,5,30,150,22,4,rainy_season,10.785714285714286,26.542857142857144,87.91428571428571,268.7,13.8,9.1,25.7,9.0,17.5,2690.150000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-05-31,32.1,23.9,26.9,87.9,8.2,9.0,1010.8,77.6,24.7,2014,5,31,151,22,5,rainy_season,11.142857142857144,26.571428571428573,87.84285714285716,269.7,10.1,5.7,26.5,8.200000000000003,18.0,2708.150000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-01,27.1,23.0,24.7,92.8,15.0,11.6,1010.3,96.1,23.4,2014,6,1,152,22,6,rainy_season,13.200000000000001,26.314285714285713,88.92857142857143,277.9,8.2,0.6,26.9,4.100000000000001,15.05,2723.200000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-02,32.0,23.0,26.3,89.7,7.7,7.6,1010.4,94.9,24.4,2014,6,2,153,23,0,rainy_season,13.385714285714286,26.142857142857142,89.42857142857143,281.0,15.0,6.4,24.7,9.0,17.5,2740.700000000001,1,0,0,1,1,1,1,1,1,0,1,0
2014-06-03,30.8,24.3,26.8,89.7,11.7,9.4,1009.9,95.6,24.9,2014,6,3,154,23,1,rainy_season,12.799999999999999,26.2,89.71428571428571,280.70000000000005,7.7,15.8,26.3,6.5,17.55,2758.2500000000014,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-04,28.9,24.0,25.6,92.3,14.2,30.0,1009.8,89.6,24.3,2014,6,4,155,23,2,rainy_season,11.528571428571428,26.071428571428573,90.37142857142858,267.2,11.7,23.1,26.8,4.899999999999999,16.45,2774.700000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-05,30.3,22.6,26.1,89.7,12.2,12.1,1010.0,91.3,24.1,2014,6,5,156,23,3,rainy_season,11.3,26.12857142857143,89.95714285714284,268.6,14.2,13.8,25.6,7.699999999999999,16.450000000000003,2791.150000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-06,30.0,23.1,26.1,91.4,9.0,7.6,1010.9,87.6,24.5,2014,6,6,157,23,4,rainy_season,11.142857142857142,26.071428571428573,90.5,270.0,12.2,10.1,26.1,6.899999999999999,16.55,2807.700000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-07,31.0,22.8,25.8,89.8,11.8,24.1,1011.0,90.0,23.9,2014,6,7,158,23,5,rainy_season,11.657142857142857,25.914285714285718,90.77142857142857,265.9,9.0,8.2,26.1,8.2,16.9,2824.6000000000013,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-08,30.3,23.0,25.1,91.5,16.3,16.9,1011.7,84.2,23.6,2014,6,8,159,23,6,rainy_season,11.842857142857142,25.97142857142857,90.58571428571429,273.7,11.8,15.0,25.8,7.300000000000001,16.65,2841.2500000000014,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-09,31.1,23.0,26.2,87.4,4.8,9.4,1011.2,78.5,23.8,2014,6,9,160,24,0,rainy_season,11.428571428571429,25.957142857142856,90.25714285714285,278.2,16.3,7.7,25.1,8.100000000000001,17.05,2858.3000000000015,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-10,28.5,22.9,25.3,94.3,15.5,9.4,1012.0,86.4,24.3,2014,6,10,161,24,1,rainy_season,11.971428571428573,25.742857142857144,90.91428571428573,292.0,4.8,11.7,26.2,5.600000000000001,15.7,2874.0000000000014,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-11,30.2,22.7,25.9,89.9,6.5,33.1,1012.6,89.1,24.0,2014,6,11,162,24,2,rainy_season,10.87142857142857,25.785714285714285,90.57142857142857,288.7,15.5,14.2,25.3,7.5,16.45,2890.450000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-12,32.0,23.0,26.2,88.8,8.8,22.3,1012.6,94.8,24.1,2014,6,12,163,24,3,rainy_season,10.385714285714286,25.8,90.44285714285715,275.5,6.5,12.2,25.9,9.0,17.5,2907.950000000001,1,0,0,1,1,1,1,1,1,0,1,0
2014-06-13,30.5,24.0,26.4,89.7,6.6,18.4,1012.5,89.0,24.5,2014,6,13,164,24,4,rainy_season,10.042857142857143,25.842857142857145,90.20000000000002,268.2,8.8,9.0,26.2,6.5,17.25,2925.200000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-14,28.0,22.0,25.1,91.0,16.6,16.6,1013.4,91.2,23.5,2014,6,14,165,24,5,rainy_season,10.728571428571428,25.742857142857144,90.37142857142858,284.2,6.6,11.8,26.4,6.0,15.0,2940.200000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-15,31.8,22.9,26.5,87.7,6.3,9.4,1013.3,82.7,24.2,2014,6,15,166,24,6,rainy_season,9.3,25.942857142857143,89.82857142857142,285.6,16.6,16.3,25.1,8.900000000000002,17.35,2957.550000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-16,32.0,23.8,26.5,87.6,8.9,27.7,1013.1,82.2,24.2,2014,6,16,167,25,0,rainy_season,9.885714285714286,25.985714285714288,89.85714285714286,294.5,6.3,4.8,26.5,8.2,17.9,2975.450000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-17,31.0,23.9,26.5,88.3,19.1,27.7,1013.2,88.9,24.3,2014,6,17,168,25,1,rainy_season,10.4,26.157142857142855,89.0,312.0,8.9,15.5,26.5,7.100000000000001,17.45,2992.900000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-18,26.9,23.6,24.7,95.9,7.6,11.2,1014.8,94.9,24.0,2014,6,18,169,25,2,rainy_season,10.557142857142859,25.985714285714284,89.85714285714286,311.59999999999997,19.1,6.5,26.5,3.299999999999997,15.25,3008.150000000001,1,0,0,1,1,1,1,1,1,0,1,0
2014-06-19,32.0,22.0,26.1,88.9,5.8,11.2,1014.3,63.6,23.9,2014,6,19,170,25,3,rainy_season,10.12857142857143,25.97142857142857,89.87142857142858,312.59999999999997,7.6,8.8,24.7,10.0,17.0,3025.150000000001,1,0,0,1,1,0,0,0,1,1,0,0
2014-06-20,30.8,23.5,26.9,87.3,4.2,9.7,1013.3,75.9,24.5,2014,6,20,171,25,4,rainy_season,9.785714285714286,26.04285714285714,89.52857142857142,309.0,5.8,6.6,26.1,7.300000000000001,17.15,3042.300000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-21,28.0,23.5,25.4,92.4,10.0,19.6,1013.4,79.4,24.1,2014,6,21,172,25,5,rainy_season,8.842857142857143,26.085714285714285,89.72857142857143,311.4,4.2,16.6,26.9,4.5,15.75,3058.050000000001,1,0,0,1,1,1,1,1,1,1,0,0
2014-06-22,31.0,22.1,26.0,86.3,10.8,33.5,1013.5,90.2,23.3,2014,6,22,173,25,6,rainy_season,9.485714285714286,26.014285714285712,89.52857142857144,313.09999999999997,10.0,6.3,25.4,8.899999999999999,16.55,3074.6000000000013,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-23,32.0,23.0,25.5,91.2,13.4,22.3,1014.8,88.1,23.8,2014,6,23,174,26,0,rainy_season,10.12857142857143,25.87142857142857,90.04285714285716,320.8,10.8,8.9,26.0,9.0,17.5,3092.1000000000013,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-24,28.7,22.7,25.0,93.9,9.6,7.6,1014.4,93.9,23.9,2014,6,24,175,26,1,rainy_season,8.771428571428572,25.657142857142855,90.84285714285714,329.8,13.4,19.1,25.5,6.0,15.7,3107.800000000001,1,0,0,1,1,1,1,1,1,0,1,0
2014-06-25,30.8,23.3,25.7,91.0,15.2,18.4,1013.7,84.8,24.0,2014,6,25,176,26,2,rainy_season,9.857142857142858,25.8,90.14285714285714,338.59999999999997,9.6,7.6,25.0,7.5,17.05,3124.8500000000013,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-26,31.0,22.7,26.5,85.0,5.7,18.4,1013.3,80.5,23.6,2014,6,26,177,26,3,rainy_season,9.842857142857142,25.857142857142858,89.58571428571429,328.5,15.2,5.8,25.7,8.3,16.85,3141.700000000001,1,0,0,1,0,1,1,0,1,1,0,0
2014-06-27,30.0,23.7,25.5,91.8,13.2,16.6,1013.6,84.7,24.0,2014,6,27,178,26,4,rainy_season,11.128571428571428,25.657142857142855,90.22857142857143,318.6,5.7,4.2,26.5,6.300000000000001,16.85,3158.550000000001,1,1,0,1,1,1,1,1,1,1,0,0
2014-06-28,29.3,22.6,25.2,89.9,10.6,18.4,1013.9,92.9,23.3,2014,6,28,179,26,5,rainy_season,11.214285714285714,25.62857142857143,89.87142857142855,315.4,13.2,10.0,25.5,6.699999999999999,15.950000000000003,3174.500000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-29,30.0,23.4,26.1,89.2,13.4,14.8,1013.1,91.5,24.1,2014,6,29,180,26,6,rainy_season,11.585714285714285,25.642857142857142,90.28571428571429,318.7,10.6,10.8,25.2,6.600000000000001,16.7,3191.2000000000007,1,1,0,1,1,1,1,1,1,0,1,0
2014-06-30,29.8,23.4,25.4,91.9,6.3,8.3,1012.6,87.5,24.0,2014,6,30,181,27,0,rainy_season,10.57142857142857,25.62857142857143,90.38571428571427,316.8,13.4,13.4,26.1,6.400000000000002,16.6,3207.8000000000006,1,0,0,1,1,1,1,1,1,1,0,0
2014-07-01,29.0,23.6,25.4,91.1,5.6,18.4,1012.9,94.9,23.8,2014,7,1,182,27,1,rainy_season,10.0,25.685714285714287,89.98571428571428,307.4,6.3,9.6,25.4,5.399999999999999,16.3,3224.100000000001,1,0,0,1,1,1,1,1,1,0,1,0
2014-07-02,29.0,23.4,25.9,90.3,9.9,16.6,1013.9,93.0,24.1,2014,7,2,183,27,2,rainy_season,9.242857142857144,25.714285714285715,89.88571428571429,309.6,5.6,15.2,25.4,5.600000000000001,16.2,3240.3000000000006,1,0,0,1,1,1,1,1,1,0,1,0
2014-07-03,28.8,23.3,25.1,94.1,13.1,16.2,1014.6,97.1,24.0,2014,7,3,184,27,3,rainy_season,10.299999999999999,25.514285714285716,91.18571428571428,311.0,9.9,5.7,25.9,5.5,16.05,3256.350000000001,1,1,0,1,1,1,1,1,1,0,1,0
2014-07-04,30.0,22.9,25.2,92.8,14.7,20.5,1014.3,92.6,23.9,2014,7,4,185,27,4,rainy_season,10.514285714285714,25.47142857142857,91.32857142857144,311.5,13.1,13.2,25.1,7.100000000000001,16.45,3272.8000000000006,1,1,0,1,1,1,1,1,1,0,1,0
2014-07-05,28.0,22.9,24.5,92.6,7.6,9.0,1014.7,94.2,23.2,2014,7,5,186,27,5,rainy_season,10.085714285714285,25.37142857142857,91.71428571428571,306.9,14.7,10.6,25.2,5.100000000000001,15.45,3288.2500000000005,1,0,0,1,1,1,1,1,1,0,1,0
2014-07-06,28.5,22.0,24.3,89.1,8.9,8.6,1014.8,93.9,22.4,2014,7,6,187,27,6,rainy_season,9.442857142857141,25.114285714285717,91.7,306.79999999999995,7.6,13.4,24.5,6.5,15.25,3303.5000000000005,1,0,0,1,1,1,1,1,1,0,1,0
2014-07-07,29.0,23.4,25.3,86.9,2.5,11.2,1015.8,90.2,22.9,2014,7,7,188,28,0,rainy_season,8.9,25.099999999999998,90.98571428571428,297.5,8.9,6.3,24.3,5.600000000000001,16.2,3319.7000000000003,1,0,0,1,1,1,1,1,1,0,1,0
2014-07-08,26.4,22.8,24.7,88.0,1.9,13.0,1016.5,93.2,22.5,2014,7,8,189,28,1,rainy_season,8.37142857142857,25.0,90.54285714285713,283.1,2.5,5.6,25.3,3.599999999999998,14.600000000000001,3334.3,1,0,0,1,1,1,1,1,1,0,1,0
2014-07-09,30.0,22.8,25.7,85.8,7.6,9.4,1015.3,73.9,23.0,2014,7,9,190,28,2,rainy_season,8.042857142857143,24.97142857142857,89.9,285.9,1.9,9.9,24.7,7.199999999999999,16.4,3350.7000000000003,1,0,0,1,1,1,1,1,1,1,0,0
2014-07-10,31.0,23.3,26.2,83.8,1.3,16.6,1015.3,66.1,23.1,2014,7,10,191,28,3,rainy_season,6.357142857142857,25.128571428571426,88.42857142857143,271.7,7.6,13.1,25.7,7.699999999999999,17.15,3367.8500000000004,1,0,0,1,0,0,0,0,1,1,0,0
2014-07-11,31.0,23.5,26.3,84.7,1.8,24.1,1015.3,78.9,23.4,2014,7,11,192,28,4,rainy_season,4.514285714285714,25.285714285714285,87.27142857142857,267.0,1.3,14.7,26.2,7.5,17.25,3385.1000000000004,1,0,0,1,0,1,1,0,1,1,0,0
2014-07-12,28.3,23.0,25.3,90.2,7.2,18.4,1014.7,64.2,23.5,2014,7,12,193,28,5,rainy_season,4.457142857142857,25.400000000000002,86.92857142857143,265.4,1.8,7.6,26.3,5.300000000000001,15.649999999999999,3400.7500000000005,1,0,0,1,1,0,0,0,1,1,0,0
2014-07-13,28.7,23.7,25.3,91.2,13.0,14.8,1014.6,91.4,23.7,2014,7,13,194,28,6,rainy_season,5.042857142857144,25.54285714285714,87.22857142857143,271.8,7.2,8.9,25.3,5.0,16.2,3416.9500000000003,1,1,0,1,1,1,1,1,1,0,1,0
