datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,conditions
2014-09-02,28.4,22.9,24.8,90.1,7.4,18.4,1013.6,96.3,23.0,"Rain, Overcast"
2014-09-03,28.0,22.6,24.3,92.9,0.0,24.1,1013.5,93.8,23.0,Overcast
2014-09-04,29.0,23.0,24.7,92.0,15.7,14.8,1012.9,85.5,23.2,"Rain, Partially cloudy"
2014-09-05,29.0,22.3,24.8,89.0,4.1,13.0,1012.8,90.3,22.8,"Rain, Overcast"
2014-09-06,27.2,22.7,24.6,92.3,4.3,9.4,1012.9,93.6,23.3,"Rain, Overcast"
2014-09-07,29.0,22.9,24.8,92.2,15.1,25.9,1013.9,95.3,23.4,"Rain, Overcast"
2014-09-08,30.0,22.3,24.3,94.8,15.2,14.8,1014.4,94.7,23.3,"Rain, Overcast"
2014-09-09,28.0,22.5,24.4,92.2,7.8,22.3,1013.8,92.5,23.0,"Rain, Overcast"
2014-09-10,29.0,22.5,25.2,91.0,16.5,11.2,1013.0,89.9,23.5,"Rain, Partially cloudy"
2014-09-11,29.0,22.3,24.2,92.4,22.2,10.4,1012.5,84.9,22.8,"Rain, Partially cloudy"
2014-09-12,30.3,22.6,25.3,88.9,4.6,22.3,1011.9,75.1,23.2,"Rain, Partially cloudy"
2014-09-13,29.0,22.8,25.3,89.1,7.0,16.6,1012.8,82.0,23.3,"Rain, Partially cloudy"
2014-09-14,31.0,23.4,25.8,88.2,11.7,22.3,1013.0,87.2,23.6,"Rain, Partially cloudy"
2014-09-15,30.0,23.5,25.1,91.9,8.6,7.6,1013.0,93.9,23.7,"Rain, Overcast"
2014-09-16,27.0,22.8,24.2,94.6,17.2,11.2,1013.0,91.1,23.3,"Rain, Overcast"
2014-09-17,32.0,22.2,25.4,88.8,13.0,16.6,1012.8,88.1,23.2,"Rain, Partially cloudy"
2014-09-18,31.0,23.7,25.5,89.9,8.9,14.8,1013.0,92.8,23.7,"Rain, Overcast"
2014-09-19,32.0,23.1,25.8,87.9,4.6,18.4,1012.8,92.6,23.5,"Rain, Overcast"
2014-09-20,28.2,22.7,25.1,91.1,6.4,16.6,1013.5,92.4,23.5,"Rain, Overcast"
2014-09-21,30.0,22.9,25.5,88.5,11.8,8.6,1013.5,95.5,23.3,"Rain, Overcast"
2014-09-22,31.0,23.2,25.9,87.1,3.3,14.8,1012.5,90.0,23.4,"Rain, Partially cloudy"
2014-09-23,28.2,23.1,25.4,89.7,9.9,9.4,1012.5,93.6,23.6,"Rain, Overcast"
2014-09-24,28.0,22.3,24.1,95.2,36.1,17.5,1013.4,93.4,23.3,"Rain, Overcast"
2014-09-25,29.2,22.3,25.2,88.0,4.7,8.3,1013.2,91.7,22.9,"Rain, Overcast"
2014-09-26,27.9,22.9,24.3,93.6,22.4,9.4,1013.5,96.6,23.2,"Rain, Overcast"
2014-09-27,26.7,22.7,23.9,95.1,6.6,13.0,1013.5,92.4,23.1,"Rain, Overcast"
2014-09-28,25.7,22.6,23.4,96.7,24.0,7.9,1013.7,98.0,22.9,"Rain, Overcast"
2014-09-29,28.0,22.1,24.1,92.0,4.6,11.2,1013.3,94.6,22.6,"Rain, Overcast"
2014-09-30,29.0,22.4,24.8,91.4,15.1,18.4,1012.7,92.6,23.2,"Rain, Overcast"
2014-10-01,29.9,22.4,24.9,91.1,9.8,10.4,1013.3,76.8,23.3,"Rain, Partially cloudy"
2014-10-02,26.8,22.1,24.2,94.0,19.1,11.2,1014.0,93.6,23.1,"Rain, Overcast"
2014-10-03,32.0,22.1,25.3,89.0,11.7,9.4,1013.1,70.3,23.2,"Rain, Partially cloudy"
2014-10-04,31.0,22.1,25.8,86.1,6.7,14.8,1012.1,63.6,23.1,"Rain, Partially cloudy"
2014-10-05,30.3,22.2,26.1,86.0,1.5,9.4,1011.8,65.0,23.4,"Rain, Partially cloudy"
2014-10-06,29.9,23.0,25.5,89.9,11.1,9.4,1012.2,87.6,23.6,"Rain, Partially cloudy"
2014-10-07,29.0,22.6,24.7,93.8,25.3,16.6,1012.4,92.1,23.6,"Rain, Overcast"
2014-10-08,32.0,23.1,26.7,85.3,4.8,25.9,1011.5,82.3,23.7,"Rain, Partially cloudy"
2014-10-09,33.0,23.0,26.2,88.3,5.7,16.6,1011.1,81.5,23.9,"Rain, Partially cloudy"
2014-10-10,29.5,23.2,25.7,88.5,7.4,11.5,1011.0,97.1,23.6,"Rain, Overcast"
2014-10-11,28.1,23.1,25.0,92.7,15.2,24.7,1011.6,98.9,23.7,"Rain, Overcast"
2014-10-12,27.0,22.7,24.4,95.2,17.0,9.7,1012.7,98.4,23.6,"Rain, Overcast"
2014-10-13,32.0,23.1,26.2,87.7,14.6,18.4,1013.4,89.2,23.8,"Rain, Partially cloudy"
2014-10-14,32.0,23.5,26.4,87.1,9.4,14.8,1013.5,92.3,24.0,"Rain, Overcast"
2014-10-15,33.0,23.2,26.6,87.7,8.1,18.4,1013.2,90.5,24.2,"Rain, Overcast"
2014-10-16,32.1,23.0,26.5,88.3,11.6,10.4,1011.8,94.1,24.3,"Rain, Overcast"
2014-10-17,27.9,22.8,24.5,92.9,18.4,9.4,1011.5,99.0,23.3,"Rain, Overcast"
2014-10-18,28.6,22.7,24.3,94.4,39.2,7.2,1012.2,100.0,23.3,"Rain, Overcast"
2014-10-19,28.1,22.7,24.9,93.0,13.8,7.6,1012.5,95.8,23.6,"Rain, Overcast"
2014-10-20,31.0,22.9,25.5,88.7,2.5,6.5,1012.1,85.8,23.4,"Rain, Partially cloudy"
2014-10-21,31.3,22.6,26.1,87.7,5.0,8.6,1011.6,78.6,23.8,"Rain, Partially cloudy"
2014-10-22,29.1,23.5,25.0,92.2,10.7,9.7,1012.6,95.5,23.6,"Rain, Overcast"
2014-10-23,28.7,22.6,24.8,93.7,19.1,7.9,1012.6,95.5,23.7,"Rain, Overcast"
2014-10-24,30.2,22.7,25.5,90.6,10.4,10.1,1011.8,99.2,23.7,"Rain, Overcast"
2014-10-25,26.5,23.2,24.7,95.1,21.5,6.1,1011.4,97.5,23.8,"Rain, Overcast"
2014-10-26,28.1,23.1,25.2,92.5,21.4,12.5,1011.9,97.3,23.9,"Rain, Overcast"
2014-10-27,29.0,22.7,25.3,92.3,10.1,11.5,1012.0,97.0,23.9,"Rain, Overcast"
2014-10-28,29.2,21.7,25.4,88.4,0.6,6.5,1011.1,84.9,23.2,"Rain, Partially cloudy"
2014-10-29,31.5,22.4,26.5,86.0,3.7,8.6,1009.6,85.2,23.8,"Rain, Partially cloudy"
2014-10-30,29.8,23.3,25.3,92.3,19.1,8.6,1010.8,97.9,23.9,"Rain, Overcast"
2014-10-31,30.0,23.1,25.1,92.3,9.7,9.4,1011.8,97.4,23.7,"Rain, Overcast"
2014-11-01,32.0,22.3,25.5,89.1,4.4,9.4,1011.3,83.6,23.5,"Rain, Partially cloudy"
2014-11-02,29.5,22.2,25.8,90.1,3.5,7.9,1011.1,97.1,23.9,"Rain, Overcast"
2014-11-03,31.0,23.6,26.2,89.6,7.9,9.7,1010.8,84.4,24.3,"Rain, Partially cloudy"
2014-11-04,31.0,23.3,26.4,89.5,22.0,7.6,1011.8,91.5,24.4,"Rain, Overcast"
2014-11-05,26.1,22.9,24.1,96.7,55.2,7.6,1013.2,100.0,23.5,"Rain, Overcast"
2014-11-06,32.0,22.8,25.7,87.4,7.7,7.6,1014.1,84.7,23.3,"Rain, Partially cloudy"
2014-11-07,31.6,22.5,26.8,84.6,0.0,7.9,1012.1,61.9,23.8,Partially cloudy
2014-11-08,31.0,23.2,26.5,88.9,5.4,8.6,1010.6,54.2,24.5,"Rain, Partially cloudy"
2014-11-09,31.1,23.2,26.0,89.5,9.8,10.8,1010.1,55.8,24.0,"Rain, Partially cloudy"
2014-11-10,30.0,23.0,25.3,91.2,23.6,11.2,1010.1,82.3,23.7,"Rain, Partially cloudy"
2014-11-11,28.6,22.9,25.1,91.2,5.5,8.0,1010.5,85.0,23.5,"Rain, Partially cloudy"
2014-11-12,28.2,23.0,25.0,94.6,14.6,7.9,1010.5,84.9,24.1,"Rain, Partially cloudy"
2014-11-13,30.1,22.6,25.7,90.6,7.7,22.3,1010.4,73.6,24.0,"Rain, Partially cloudy"
2014-11-14,30.1,22.6,25.9,89.5,7.8,22.4,1010.8,59.7,23.9,"Rain, Partially cloudy"
2014-11-15,31.3,23.0,26.2,87.1,1.4,27.7,1010.4,49.4,23.7,"Rain, Partially cloudy"
2014-11-16,30.0,23.5,26.2,91.4,8.6,12.5,1009.5,77.9,24.6,"Rain, Partially cloudy"
2014-11-17,28.0,23.0,25.0,95.1,10.4,9.4,1009.9,93.8,24.1,"Rain, Overcast"
2014-11-18,32.0,22.0,25.7,88.5,6.3,11.2,1011.8,85.5,23.4,"Rain, Partially cloudy"
2014-11-19,30.8,22.8,25.9,87.5,2.4,5.8,1012.0,92.1,23.5,"Rain, Overcast"
2014-11-20,31.1,22.0,25.7,88.9,2.2,6.8,1011.8,84.3,23.6,"Rain, Partially cloudy"
2014-11-21,31.2,22.7,26.4,87.8,2.5,10.1,1011.8,71.5,24.0,"Rain, Partially cloudy"
2014-11-22,31.2,22.5,26.6,87.0,2.0,7.9,1011.9,49.8,24.1,"Rain, Partially cloudy"
2014-11-23,31.3,23.1,26.9,84.3,0.7,8.6,1011.3,81.8,23.8,"Rain, Partially cloudy"
2014-11-24,33.0,23.2,26.9,85.9,7.2,11.2,1011.1,88.9,24.0,"Rain, Partially cloudy"
2014-11-25,30.4,23.9,26.2,89.2,2.2,11.2,1011.7,97.3,24.2,"Rain, Overcast"
2014-11-26,33.0,23.0,26.5,87.0,2.4,11.2,1011.1,62.6,24.0,"Rain, Partially cloudy"
2014-11-27,31.3,22.3,26.3,87.4,1.7,11.2,1010.9,65.1,23.8,"Rain, Partially cloudy"
2014-11-28,30.8,22.5,26.2,88.2,2.0,10.3,1011.0,92.3,23.9,"Rain, Overcast"
2014-11-29,33.2,22.3,27.3,82.8,0.2,10.8,1010.5,41.0,23.7,"Rain, Partially cloudy"
2014-11-30,32.0,24.6,27.7,85.8,1.4,11.2,1011.0,74.4,24.9,"Rain, Partially cloudy"
2014-12-01,31.8,23.9,26.5,88.0,2.8,10.4,1010.3,80.2,24.1,"Rain, Partially cloudy"
2014-12-02,33.0,23.0,26.7,85.1,0.8,13.9,1010.0,82.6,23.7,"Rain, Partially cloudy"
2014-12-03,31.6,23.1,26.7,88.2,1.1,9.4,1009.5,66.8,24.5,"Rain, Partially cloudy"
2014-12-04,31.4,23.1,26.6,86.4,1.0,14.8,1010.9,48.1,23.8,"Rain, Partially cloudy"
2014-12-05,31.0,22.2,25.9,89.9,3.4,14.8,1011.3,44.9,24.0,"Rain, Partially cloudy"
2014-12-06,31.5,22.9,26.4,87.8,3.0,14.8,1010.7,30.9,24.1,"Rain, Partially cloudy"
2014-12-07,33.0,22.8,26.7,87.8,1.8,9.4,1010.1,39.8,24.3,"Rain, Partially cloudy"
2014-12-08,34.5,23.6,27.3,85.0,2.3,16.6,1010.5,55.7,24.3,"Rain, Partially cloudy"
2014-12-09,33.3,23.0,26.8,86.6,1.5,16.6,1010.5,56.8,24.2,"Rain, Partially cloudy"
2014-12-10,33.0,22.9,26.3,87.6,1.5,14.8,1010.3,57.3,23.9,"Rain, Partially cloudy"
2014-12-11,33.0,23.0,26.5,86.4,6.5,9.4,1011.2,45.1,23.8,"Rain, Partially cloudy"
2014-12-12,32.0,23.3,26.3,88.8,3.4,12.5,1010.4,72.8,24.1,"Rain, Partially cloudy"
2014-12-13,30.8,22.2,25.9,83.4,0.1,22.3,1010.1,54.7,22.5,"Rain, Partially cloudy"
2014-12-14,31.0,22.5,26.8,78.3,0.1,13.5,1010.6,81.4,22.1,"Rain, Partially cloudy"
2014-12-15,32.8,22.6,27.2,78.4,0.1,9.7,1011.9,96.8,22.6,"Rain, Overcast"
2014-12-16,32.3,23.1,27.0,80.9,0.0,9.0,1011.7,60.3,23.0,Partially cloudy
2014-12-17,32.4,23.5,27.0,81.3,0.5,10.1,1011.5,43.9,23.1,"Rain, Partially cloudy"
2014-12-18,32.8,23.0,27.2,82.9,0.5,9.7,1011.5,47.7,23.7,"Rain, Partially cloudy"
2014-12-19,32.8,23.0,27.4,83.3,0.5,10.1,1011.8,52.0,24.0,"Rain, Partially cloudy"
2014-12-20,32.5,24.0,27.2,81.7,0.4,11.9,1012.0,43.8,23.5,"Rain, Partially cloudy"
2014-12-21,33.2,23.7,27.6,78.6,0.3,10.1,1011.5,29.8,23.0,"Rain, Partially cloudy"
2014-12-22,33.8,23.5,27.6,79.1,0.3,11.5,1011.3,35.3,22.9,"Rain, Partially cloudy"
2014-12-23,33.6,24.1,27.8,76.0,0.0,8.6,1011.9,57.5,22.3,Partially cloudy
2014-12-24,34.1,23.8,27.6,75.9,0.0,11.2,1012.2,35.5,21.9,Partially cloudy
2014-12-25,33.2,23.3,27.7,75.2,0.0,9.4,1012.7,37.9,22.2,Partially cloudy
2014-12-26,34.5,22.1,27.5,72.7,0.0,11.2,1011.7,71.4,21.1,Partially cloudy
2014-12-27,34.0,22.3,27.4,74.1,0.0,11.9,1010.6,37.0,21.6,Partially cloudy
2014-12-28,33.6,23.3,27.5,78.3,0.3,8.6,1011.1,61.5,22.9,"Rain, Partially cloudy"
2014-12-29,35.3,22.3,27.7,75.1,0.0,14.4,1011.6,78.1,21.8,Partially cloudy
2014-12-30,32.3,23.7,27.2,82.0,2.5,8.3,1011.8,71.6,23.7,"Rain, Partially cloudy"
2014-12-31,32.0,23.8,26.5,84.8,1.9,10.4,1011.1,56.3,23.4,"Rain, Partially cloudy"
2015-01-01,33.6,23.3,26.9,79.9,1.2,13.3,1011.5,39.3,22.6,"Rain, Partially cloudy"
2015-01-02,33.6,23.2,27.4,75.2,0.1,11.5,1012.0,38.2,21.7,"Rain, Partially cloudy"
2015-01-03,34.2,23.0,27.7,69.2,0.0,9.0,1013.3,61.1,20.0,Partially cloudy
2015-01-04,33.7,21.6,26.7,55.8,0.0,12.2,1013.1,39.3,14.4,Partially cloudy
2015-01-05,34.4,17.7,25.3,48.6,0.0,10.1,1012.5,41.6,11.4,Partially cloudy
2015-01-06,33.9,18.6,25.2,63.6,0.0,10.4,1012.0,38.5,15.8,Partially cloudy
2015-01-07,34.6,18.9,25.9,64.1,0.0,12.2,1012.0,32.2,15.9,Partially cloudy
2015-01-08,34.5,20.3,26.3,66.6,0.0,11.5,1012.8,38.4,17.3,Partially cloudy
2015-01-09,35.1,19.7,26.3,58.4,0.0,13.0,1013.5,58.4,14.5,Partially cloudy
2015-01-10,33.6,19.6,25.6,42.9,0.0,12.6,1013.4,75.0,10.3,Partially cloudy
2015-01-11,34.5,19.1,25.6,47.8,0.0,13.0,1013.3,37.9,10.5,Partially cloudy
2015-01-12,34.4,18.6,25.3,33.2,0.0,15.1,1011.9,17.4,6.1,Clear
2015-01-13,35.2,20.0,26.0,29.4,0.0,13.3,1011.4,9.0,5.3,Clear
2015-01-14,35.7,16.9,25.5,51.4,0.0,11.5,1011.8,33.7,11.7,Partially cloudy
2015-01-15,36.1,18.6,26.4,60.9,0.0,13.7,1011.9,52.1,15.3,Partially cloudy
2015-01-16,35.8,21.2,27.4,68.2,0.0,11.5,1011.8,28.9,18.9,Partially cloudy
2015-01-17,35.8,21.3,27.9,68.4,0.0,14.8,1011.9,30.0,19.8,Partially cloudy
2015-01-18,35.2,22.4,27.8,70.8,0.0,13.0,1012.7,66.9,20.9,Partially cloudy
2015-01-19,34.4,23.1,28.4,70.7,0.1,10.8,1011.5,42.3,21.7,"Rain, Partially cloudy"
2015-01-20,34.1,23.3,27.9,76.1,1.0,12.2,1010.3,67.0,22.8,"Rain, Partially cloudy"
2015-01-21,35.4,22.0,27.9,79.6,0.3,25.9,1010.8,62.6,23.6,"Rain, Partially cloudy"
2015-01-22,35.9,22.2,28.3,75.8,0.0,14.0,1011.5,85.9,22.9,Partially cloudy
2015-01-23,35.0,23.8,28.7,76.3,0.2,18.4,1010.7,82.7,23.5,"Rain, Partially cloudy"
2015-01-24,34.0,24.4,27.9,80.5,1.6,18.4,1009.8,91.4,23.9,"Rain, Overcast"
2015-01-25,32.0,23.0,27.1,82.4,1.6,14.8,1009.7,82.2,23.7,"Rain, Partially cloudy"
2015-01-26,33.3,23.9,27.5,82.7,1.7,16.6,1011.1,88.7,24.1,"Rain, Partially cloudy"
2015-01-27,33.0,23.1,27.3,83.7,0.7,16.6,1010.8,93.9,24.1,"Rain, Overcast"
2015-01-28,32.6,24.4,27.6,83.1,0.4,13.0,1010.4,84.0,24.3,"Rain, Partially cloudy"
2015-01-29,34.7,22.7,27.5,82.4,1.4,11.2,1010.4,63.9,23.8,"Rain, Partially cloudy"
2015-01-30,33.0,23.0,27.3,81.9,2.0,20.5,1011.1,65.2,23.7,"Rain, Partially cloudy"
2015-01-31,33.8,23.7,27.9,79.0,1.0,13.7,1011.4,86.9,23.5,"Rain, Partially cloudy"
2015-02-01,34.2,25.2,28.8,76.1,0.2,14.8,1010.2,83.0,23.7,"Rain, Partially cloudy"
2015-02-02,34.7,25.4,28.9,75.4,0.3,18.4,1009.9,58.2,23.5,"Rain, Partially cloudy"
2015-02-03,34.0,24.8,28.1,81.3,1.7,11.2,1010.1,78.8,24.3,"Rain, Partially cloudy"
2015-02-04,33.5,24.0,28.3,80.7,0.8,11.2,1010.2,63.6,24.4,"Rain, Partially cloudy"
2015-02-05,33.8,25.3,28.4,81.8,1.4,14.8,1009.9,61.8,24.8,"Rain, Partially cloudy"
2015-02-06,34.0,25.2,28.8,79.5,1.0,18.4,1009.7,61.1,24.6,"Rain, Partially cloudy"
2015-02-07,34.3,24.4,28.4,79.8,1.8,12.2,1010.0,79.4,24.2,"Rain, Partially cloudy"
2015-02-08,34.3,24.4,27.8,82.9,4.2,11.9,1010.0,94.7,24.4,"Rain, Overcast"
2015-02-09,33.8,24.4,27.8,83.3,1.9,14.8,1009.5,96.7,24.4,"Rain, Overcast"
2015-02-10,34.8,24.6,29.0,78.4,0.7,11.2,1009.5,88.9,24.4,"Rain, Partially cloudy"
2015-02-11,33.6,24.6,27.9,84.4,1.9,14.8,1009.2,79.9,24.8,"Rain, Partially cloudy"
2015-02-12,34.8,24.9,28.2,78.7,1.8,13.3,1010.9,91.2,23.8,"Rain, Overcast"
2015-02-13,34.0,25.2,28.2,80.3,2.2,18.4,1012.3,93.6,24.3,"Rain, Overcast"
2015-02-14,34.6,24.0,28.6,77.7,0.6,18.4,1011.9,74.2,23.9,"Rain, Partially cloudy"
2015-02-15,33.4,24.1,28.4,79.8,0.6,24.1,1011.2,80.1,24.3,"Rain, Partially cloudy"
2015-02-16,35.1,23.8,28.4,77.0,1.0,13.7,1010.8,69.4,23.6,"Rain, Partially cloudy"
2015-02-17,34.4,24.1,27.9,81.9,2.8,22.3,1009.7,79.4,24.2,"Rain, Partially cloudy"
2015-02-18,31.5,22.1,25.5,88.2,67.0,9.7,1010.0,95.5,23.2,"Rain, Overcast"
2015-02-19,31.9,22.9,26.1,85.7,3.9,10.1,1009.2,79.1,23.2,"Rain, Partially cloudy"
2015-02-20,32.6,23.2,26.8,84.3,10.4,10.8,1008.6,89.4,23.7,"Rain, Partially cloudy"
2015-02-21,32.3,23.4,26.7,85.9,7.6,12.2,1008.7,66.9,24.0,"Rain, Partially cloudy"
2015-02-22,31.4,24.4,26.2,89.5,16.6,12.2,1010.5,73.1,24.3,"Rain, Partially cloudy"
2015-02-23,31.4,23.5,26.4,87.6,5.6,11.2,1011.4,90.0,24.0,"Rain, Partially cloudy"
2015-02-24,31.7,23.6,27.2,85.4,0.6,8.6,1010.5,99.1,24.3,"Rain, Overcast"
2015-02-25,31.1,24.6,26.8,88.2,8.4,9.7,1009.2,99.2,24.6,"Rain, Overcast"
2015-02-26,30.2,23.3,25.8,89.2,11.6,8.6,1009.4,99.8,23.8,"Rain, Overcast"
2015-02-27,30.9,22.6,25.4,90.3,11.6,7.2,1010.8,99.6,23.5,"Rain, Overcast"
2015-02-28,31.8,22.4,26.5,85.2,1.1,7.9,1010.4,98.2,23.5,"Rain, Overcast"
2015-03-01,33.5,24.5,27.4,83.6,4.7,11.2,1009.8,92.7,24.2,"Rain, Overcast"
2015-03-02,33.0,23.1,27.4,80.1,0.4,11.9,1009.7,67.9,23.3,"Rain, Partially cloudy"
2015-03-03,32.0,23.2,27.1,84.2,2.4,11.5,1010.1,87.4,24.0,"Rain, Partially cloudy"
2015-03-04,32.2,23.3,27.0,85.9,3.7,8.6,1010.9,83.2,24.2,"Rain, Partially cloudy"
2015-03-05,33.3,23.2,27.7,79.6,0.3,12.2,1010.0,23.4,23.4,"Rain, Partially cloudy"
2015-03-06,34.1,24.0,28.3,79.3,0.0,12.6,1010.0,97.9,23.9,Overcast
2015-03-07,33.4,24.9,28.4,81.6,1.5,12.2,1009.6,95.7,24.7,"Rain, Overcast"
2015-03-08,31.7,25.0,27.1,87.3,10.8,9.7,1009.5,86.5,24.8,"Rain, Partially cloudy"
2015-03-09,29.9,23.2,26.0,89.2,12.2,10.4,1009.8,79.8,24.0,"Rain, Partially cloudy"
2015-03-10,31.8,24.4,27.0,86.6,7.1,9.7,1010.6,74.6,24.4,"Rain, Partially cloudy"
2015-03-11,32.5,23.7,27.5,83.6,0.5,7.6,1010.8,89.5,24.2,"Rain, Partially cloudy"
2015-03-12,33.2,23.7,27.5,84.7,3.0,7.6,1009.0,53.5,24.5,"Rain, Partially cloudy"
2015-03-13,32.0,24.6,27.2,85.6,2.7,9.0,1008.1,61.2,24.4,"Rain, Partially cloudy"
2015-03-14,33.5,23.8,28.0,80.8,0.9,10.4,1007.2,47.5,24.0,"Rain, Partially cloudy"
2015-03-15,35.0,24.4,28.0,80.4,0.7,13.0,1007.9,54.1,24.0,"Rain, Partially cloudy"
2015-03-16,33.0,25.8,28.2,82.8,1.7,9.7,1009.5,94.0,24.8,"Rain, Overcast"
2015-03-17,30.9,24.6,26.8,89.3,10.9,9.4,1009.9,84.5,24.8,"Rain, Partially cloudy"
2015-03-18,33.5,23.9,27.6,81.6,1.8,8.6,1008.5,60.9,23.8,"Rain, Partially cloudy"
2015-03-19,34.0,24.2,28.0,83.4,6.7,10.4,1007.8,59.8,24.7,"Rain, Partially cloudy"
2015-03-20,32.7,25.1,28.1,84.9,1.4,14.8,1007.9,86.0,25.2,"Rain, Partially cloudy"
2015-03-21,30.9,24.4,26.4,90.2,17.3,10.4,1009.0,98.1,24.6,"Rain, Overcast"
2015-03-22,30.5,23.6,26.0,90.6,7.4,7.9,1009.6,99.4,24.2,"Rain, Overcast"
2015-03-23,32.0,23.4,27.2,86.4,3.8,10.4,1009.0,81.3,24.5,"Rain, Partially cloudy"
2015-03-24,29.7,25.0,26.3,88.9,7.8,24.1,1009.2,84.5,24.3,"Rain, Partially cloudy"
2015-03-25,30.3,23.7,26.2,90.1,19.2,13.0,1009.7,94.7,24.4,"Rain, Overcast"
2015-03-26,31.4,23.4,26.3,89.9,12.0,10.8,1011.3,97.5,24.4,"Rain, Overcast"
2015-03-27,28.0,23.7,25.1,94.2,24.1,9.7,1013.0,99.0,24.1,"Rain, Overcast"
2015-03-28,32.9,23.5,26.5,88.9,9.8,9.0,1011.8,95.8,24.2,"Rain, Overcast"
2015-03-29,31.5,24.3,26.8,86.4,2.6,12.6,1011.3,98.5,24.2,"Rain, Overcast"
2015-03-30,30.6,23.8,26.0,89.7,15.0,12.6,1011.0,98.7,24.1,"Rain, Overcast"
2015-03-31,28.8,22.7,25.1,92.2,4.4,5.8,1011.4,100.0,23.7,"Rain, Overcast"
2015-04-01,32.4,23.0,26.6,84.8,2.1,8.6,1011.3,88.8,23.6,"Rain, Partially cloudy"
2015-04-02,33.2,23.0,27.4,81.6,0.4,11.5,1010.9,70.3,23.6,"Rain, Partially cloudy"
2015-04-03,32.1,24.5,27.0,86.6,7.2,8.6,1010.1,87.4,24.4,"Rain, Partially cloudy"
2015-04-04,31.9,23.5,26.8,86.1,4.9,10.1,1009.6,65.2,24.2,"Rain, Partially cloudy"
2015-04-05,30.7,23.6,26.1,89.3,3.0,9.7,1010.0,82.8,24.1,"Rain, Partially cloudy"
2015-04-06,32.4,22.8,26.8,85.4,1.1,8.3,1009.9,75.7,23.9,"Rain, Partially cloudy"
2015-04-07,29.3,23.1,25.5,91.8,7.0,9.4,1010.8,84.6,24.0,"Rain, Partially cloudy"
2015-04-08,35.2,23.0,28.2,82.5,0.2,18.4,1010.0,82.9,24.6,"Rain, Partially cloudy"
2015-04-09,34.0,23.0,27.1,85.2,0.9,14.8,1010.5,89.6,24.2,"Rain, Partially cloudy"
2015-04-10,31.2,22.0,26.4,89.2,8.0,16.6,1010.4,86.0,24.3,"Rain, Partially cloudy"
2015-04-11,30.1,24.2,25.9,93.9,12.5,6.8,1011.2,91.0,24.8,"Rain, Overcast"
2015-04-12,31.1,24.2,26.3,91.3,3.0,14.8,1012.0,94.5,24.7,"Rain, Overcast"
2015-04-13,31.4,23.4,27.4,85.9,0.8,11.1,1012.1,84.9,24.6,"Rain, Partially cloudy"
2015-04-14,34.0,24.6,28.3,80.5,0.1,16.6,1010.5,68.5,24.1,"Rain, Partially cloudy"
2015-04-15,33.6,25.1,28.4,82.8,1.9,11.9,1010.2,52.2,24.9,"Rain, Partially cloudy"
2015-04-16,33.1,24.5,27.5,83.0,2.3,16.6,1011.2,79.9,24.1,"Rain, Partially cloudy"
2015-04-17,35.0,23.2,27.8,81.4,1.2,11.2,1011.5,82.3,24.0,"Rain, Partially cloudy"
2015-04-18,31.9,23.1,27.1,84.9,3.2,9.7,1011.1,47.1,24.2,"Rain, Partially cloudy"
2015-04-19,32.1,25.1,27.5,88.1,4.6,9.4,1010.4,83.0,25.3,"Rain, Partially cloudy"
2015-04-20,31.1,25.0,27.2,88.2,3.8,10.4,1010.1,97.1,25.0,"Rain, Overcast"
2015-04-21,33.5,23.9,28.2,83.6,1.7,18.4,1009.8,58.2,24.9,"Rain, Partially cloudy"
2015-04-22,33.0,24.9,27.9,86.5,4.2,11.9,1010.2,79.7,25.3,"Rain, Partially cloudy"
2015-04-23,32.8,22.7,27.2,84.4,0.6,16.2,1010.6,85.7,24.2,"Rain, Partially cloudy"
2015-04-24,33.2,24.0,27.6,83.1,1.7,14.8,1011.4,77.7,24.3,"Rain, Partially cloudy"
2015-04-25,31.6,24.0,27.2,85.4,7.2,8.3,1012.2,70.6,24.4,"Rain, Partially cloudy"
2015-04-26,29.2,23.1,25.9,87.5,0.8,14.8,1012.5,65.4,23.5,"Rain, Partially cloudy"
2015-04-27,31.9,22.5,26.7,82.5,4.0,20.5,1011.0,55.4,23.2,"Rain, Partially cloudy"
2015-04-28,33.1,23.5,27.7,81.6,0.5,20.3,1010.9,47.4,23.9,"Rain, Partially cloudy"
2015-04-29,34.0,23.8,27.0,85.9,17.0,24.1,1010.7,65.7,24.2,"Rain, Partially cloudy"
2015-04-30,34.1,23.9,28.0,83.4,5.2,22.3,1009.8,75.4,24.6,"Rain, Partially cloudy"
2015-05-01,31.0,23.7,27.0,85.5,1.5,18.4,1009.4,65.8,24.2,"Rain, Partially cloudy"
2015-05-02,34.0,23.6,27.8,83.2,4.7,27.7,1009.2,61.9,24.3,"Rain, Partially cloudy"
2015-05-03,30.7,24.0,26.9,88.9,8.2,18.4,1010.2,86.5,24.8,"Rain, Partially cloudy"
2015-05-04,33.7,24.0,28.2,82.7,1.1,13.0,1009.5,65.5,24.7,"Rain, Partially cloudy"
2015-05-05,31.7,23.2,26.3,88.2,10.1,9.0,1011.5,85.2,24.0,"Rain, Partially cloudy"
2015-05-06,31.5,22.3,26.5,85.9,2.6,9.4,1011.1,81.2,23.7,"Rain, Partially cloudy"
